Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Linguine N°13,BARILLA,Le paquet de 1Kg,"10,190",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8076809571326.jpg
Quinoa blanc bio,A'TERRA,Le paquet de 250g,"18,990",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191475500271.jpg
Riz noir,,Au Kg,"53,650",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2824849000000.jpg
Borghol fin,,Au Kg,"4,790",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2828024000000.jpg
Mhamess,,Au Kg,"3,800",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2823473000000_1.jpg
Nwaser,,Au Kg,"5,900",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2822764000000-1.jpg
Ravioli 4 saison,,La barquette de 250g,"9,500",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191467201100.jpg
Mini ravioli ricotta et épinards,,La barquette de 250g,"5,750",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191467201063.jpg
Mini ravioli viande,,La barquette de 250g,"5,900",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191467201056_1.jpg
Mini ravioli 4 fromages,,La barquette de 250g,"7,700",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191467201087_1.jpg
Spaghetti n°7,BARILLA,Le paquet de 500g,"5,110",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8076808150072.jpg
Riz long grain 20mn,UNCLE BEN'S,La boite de 1Kg,"13,700",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/5/4/5410673004000.jpg
Pâtes farfalle n°1,ROSE BLANCHE,Le paquet de 500g,"1,100",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401437.jpg
Pâte coude 0 de 3 min,SANABEL CARTHAGE,Le paquet de 500g,"0,680",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400338.jpg
Cheveux d'anges,RANDA,Le paquet de 500g,"0,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612506_-1.jpg
Pâtes fraîches Lasagnes,ORIGINAL PASTA FRESCA,Le paquet de 250g,"4,450",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191465000118.jpg
