Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Café pur Turc à la cardamome,,Au Kg,"14,560",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2823043000000.jpg
Café en grain Classico,ALTA,Au Kg,"14,560",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2824493000000_1.jpg
Café de qualité supérieure,,Au Kg,"9,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2822470000000.jpg
Café pur arôme intense,BONDIN,Le paquet de 250g,"6,500",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194003612088.jpg
Café en grain Gourmet,MANARESI,La boite de 250g,"20,990",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8008587000187.jpg
Café soluble Classic,NESCAFE,Le bocal de 190g+ 50g gratuit,"20,960",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194005297580-1.jpg
Café moulu carte noir original,CARTE NOIRE,Le paquet de 200g,"15,680",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/7/8714599310700.jpg
Café moulu 100% pur arabica,ELLOUZE,Le paquet de 250g,"13,490",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009536012.jpg
Café pur filtre,,Au Kg,"9,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2822465000000.jpg
Café pur turc,,Au Kg,"9,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2822466000000.jpg
Café pur express,,Au Kg,"9,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/2/8/2814640000000.jpg
Café turc mélangé,ELLOUZE,Le sachet de 125g,"1,100",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009522015_1.jpg
Café turc pur,ELLOUZE,Le sachet de 250g,"3,640",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009521025_1.jpg
Café turc pur,ELLOUZE,Le sachet de 125g,"1,820",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194009521018_1.jpg
Lot de paquets café moulu,GRAND MÈRE,Les 2 paquets de 250g,"19,000",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/7/8714599311042.jpg
